34 59 80 71 14 83 94 76 21 31 49 27 68 40 84 22 78 71 8 67 45 4 3 70 5 73 22 49 85 12 54 19 23 35 42 37 18 36 65 91 20 14 18 88 54 54 62 85 78 71 4 23 27 7 46 33 32 68 34 17 32 89 37 55 76 79 45 46 68 10 38 88 77 8 28 83 15 90 68 93 13 72 16 93 31 62 26 63 82 12 81 14 1 70 22 77 1 67 24 69 29 14 9 58 74 89 42 89 80 62 82 45 87 51 38 18 65 16 34 0 29 67 66 82 37 88 60 90 7 36 12 89 50 21 47 76 11 41 66 43 4 0 40 91 3 31 61 21 47 47 21 28 14 87 11 3 28 23 94 35 59 6 24 61 27 24 37 90 65 55 85 21 56 26 64 11 57 26 32 56 73 53 85 40 93 48 43 21 71 37 56 82 43 33 43 23 9 32 65 74 88 51 96 96 29 60 7 86 38 40 94 64 45 31 4 38 79 99 59 2 37 68 84 32 53 79 7 62 64 73 36 4 76 84 0 5 97 59 43 87 99 37 51 97 21 7 35 0 7 47 55 96 15 39 80 68 
71 88 30 35 13 18 39 89 55 39 46 52 50 89 91 2 78 43 99 99 2 34 0 61 33 7 9 48 46 90 68 17 30 50 4 95 69 43 84 76 34 82 28 85 71 71 87 49 14 86 49 69 72 1 30 58 8 92 6 6 82 75 24 64 25 80 59 46 24 95 22 58 77 2 95 48 74 82 49 40 20 98 61 45 51 44 3 59 36 61 18 70 88 94 34 14 74 45 12 98 40 35 57 69 89 52 69 15 87 18 56 59 69 17 4 20 13 59 32 49 21 50 19 9 44 5 75 18 50 88 69 90 75 78 59 16 82 28 32 69 99 40 29 68 9 85 40 23 45 24 72 18 74 44 27 70 49 55 41 0 43 10 42 70 88 54 86 70 34 70 40 33 10 21 53 72 58 46 95 3 70 19 73 97 63 1 67 65 8 60 17 3 70 59 73 58 65 11 81 0 82 73 85 44 94 91 16 52 37 63 8 59 83 81 56 98 34 76 63 94 36 80 97 7 92 70 17 57 34 98 9 68 71 47 12 17 38 81 22 27 44 30 86 27 63 43 78 50 19 41 44 55 74 42 14 18 
64 32 75 98 82 37 66 54 84 31 71 22 12 45 49 8 75 87 88 91 30 66 93 1 7 89 57 33 83 23 51 0 55 79 98 38 16 17 44 0 0 67 74 64 13 75 72 40 62 60 83 45 26 76 46 86 18 55 19 1 79 71 1 86 50 52 24 18 21 20 18 21 40 44 85 53 71 9 45 33 70 29 78 96 57 77 34 75 32 54 29 11 77 30 98 79 34 74 97 55 47 67 28 87 63 65 40 34 75 37 67 97 66 98 45 24 27 80 99 59 86 28 23 63 11 21 42 97 47 91 53 94 10 33 33 73 99 25 7 26 63 26 23 29 76 20 5 3 0 57 63 86 85 38 1 48 11 95 46 58 86 51 5 96 36 38 21 35 64 28 13 27 7 88 8 83 9 14 87 61 71 2 48 8 40 49 9 51 45 55 61 83 58 66 32 94 57 53 82 73 34 47 52 41 36 60 24 97 26 63 58 49 17 6 58 57 8 67 60 53 74 22 88 84 40 20 78 49 26 12 22 60 60 74 1 48 87 77 45 13 41 3 63 58 62 73 68 70 40 80 75 66 54 15 2 95 
36 32 44 62 45 67 22 57 93 75 5 80 4 50 94 97 5 9 8 67 82 76 89 74 8 64 92 63 80 94 58 68 26 54 82 71 73 56 80 67 31 85 99 35 35 45 85 41 54 93 60 36 69 50 10 77 66 2 92 98 48 50 66 75 57 48 98 30 4 79 49 87 64 1 75 52 46 60 45 1 53 5 89 74 7 52 3 74 54 96 24 55 98 43 30 7 43 28 90 0 59 39 87 76 40 14 28 39 26 25 40 79 82 81 5 90 33 61 16 40 9 40 95 7 83 25 15 27 5 5 27 17 96 66 93 89 81 73 28 59 98 20 39 32 1 96 22 87 57 90 27 66 83 22 26 66 99 93 45 4 50 24 73 98 43 66 39 76 91 19 35 89 39 74 22 93 23 96 80 32 39 59 51 22 81 77 40 32 22 86 88 24 62 62 22 5 28 62 81 20 81 17 61 73 43 35 18 18 84 50 51 23 9 2 45 42 31 85 74 53 23 62 77 38 24 51 43 5 13 77 77 47 46 90 20 89 78 90 60 62 40 11 37 49 13 82 91 44 19 17 49 95 79 26 33 56 
77 28 61 43 5 90 42 3 80 62 93 58 4 53 72 44 16 9 93 29 43 36 25 15 53 74 62 84 52 47 40 81 75 53 24 33 95 18 36 28 32 81 38 36 86 11 80 2 72 25 83 68 13 8 35 18 34 97 3 38 44 95 20 19 1 96 4 48 15 41 76 47 22 15 84 61 78 16 63 2 42 99 70 55 59 5 26 94 54 29 32 98 76 4 70 77 53 74 78 68 67 54 67 42 21 3 3 99 20 18 2 62 17 24 69 77 82 95 23 36 76 7 35 5 12 57 34 65 83 12 85 51 67 52 93 88 56 48 88 76 66 42 90 84 18 11 13 0 59 36 37 87 43 24 92 7 33 27 24 16 39 9 67 6 14 12 95 22 60 35 50 79 29 92 15 47 3 28 0 14 64 89 2 59 13 94 19 98 21 95 14 61 5 34 19 71 46 14 45 59 1 95 38 82 87 53 82 42 33 82 57 49 71 11 8 36 5 79 34 79 75 0 40 32 34 59 55 33 26 0 92 79 95 82 62 34 87 44 76 20 26 85 69 49 96 29 85 54 61 71 33 36 71 25 20 58 
84 75 91 62 75 35 42 22 69 56 56 56 52 84 28 78 70 49 79 18 78 16 72 91 87 57 79 10 82 99 68 19 74 59 81 1 46 75 23 15 83 79 23 35 16 51 65 86 0 44 4 31 60 29 22 99 86 2 10 21 1 78 40 28 90 73 81 36 1 5 4 84 36 27 72 52 79 37 90 31 34 47 62 46 28 37 46 14 39 8 87 92 38 27 72 80 53 54 69 6 11 73 42 99 0 14 4 31 4 94 63 38 41 77 36 69 14 34 36 5 42 75 50 81 55 74 13 8 80 82 14 43 55 8 43 8 23 99 91 79 93 6 69 87 84 5 8 50 40 96 8 82 72 10 15 27 36 29 87 69 63 53 12 71 61 7 79 36 6 70 15 52 29 84 91 13 42 99 15 82 48 75 16 20 37 84 99 74 65 38 43 28 91 7 99 52 67 30 41 73 53 56 77 82 93 68 47 35 20 62 69 68 90 37 40 27 21 91 53 38 29 48 67 20 56 18 24 23 1 65 48 54 74 26 36 19 46 35 6 66 49 75 34 39 64 26 19 86 17 72 24 46 21 43 18 29 
14 43 4 15 60 52 21 34 30 57 5 77 44 11 95 93 38 82 33 3 8 52 89 78 76 65 24 49 61 95 78 27 38 82 42 50 87 63 85 69 72 90 98 16 54 94 61 92 76 46 95 36 50 36 14 27 54 91 76 15 86 7 42 24 41 36 26 28 51 11 98 75 54 48 43 8 42 4 52 18 51 48 55 1 36 21 80 90 12 9 5 98 16 99 74 57 87 1 38 90 64 88 65 18 36 60 78 79 65 83 49 68 31 56 21 67 78 2 10 90 11 15 89 79 67 15 36 6 16 26 97 81 14 62 51 51 23 82 82 40 65 31 8 48 40 81 67 18 83 77 60 46 45 1 77 64 17 14 70 33 92 67 66 7 30 18 10 5 0 92 45 17 75 5 17 67 38 84 85 74 14 98 20 59 99 98 23 16 64 45 2 56 13 68 15 95 86 25 0 38 69 97 7 45 54 24 12 92 9 50 66 23 0 39 34 99 89 9 68 5 54 70 13 19 38 29 14 77 6 66 67 76 15 75 73 21 99 37 14 60 39 32 35 39 23 69 39 64 30 7 69 85 77 35 56 67 
16 71 44 22 89 12 50 5 39 23 26 38 13 92 99 52 77 34 92 0 56 31 65 86 90 86 23 19 73 80 86 89 3 83 64 92 47 14 49 86 90 28 76 3 20 75 55 97 62 47 50 70 30 67 56 72 53 32 91 79 64 30 68 19 65 32 63 12 99 13 50 89 41 26 92 61 54 99 11 68 99 61 38 29 80 46 2 85 78 45 64 94 75 33 13 40 17 77 4 16 90 54 57 83 33 1 96 87 1 7 55 0 20 45 81 0 91 83 86 22 81 2 16 56 35 30 97 5 59 53 73 49 8 31 84 41 84 80 80 85 40 87 37 12 32 19 65 75 54 3 97 35 5 14 92 93 96 41 98 55 94 23 56 54 54 40 47 91 72 27 76 12 66 14 77 50 33 42 26 39 45 75 75 2 41 19 95 37 12 45 44 6 69 52 13 75 44 60 66 17 40 43 81 6 9 58 57 94 52 35 33 97 10 60 0 52 79 47 41 91 93 86 50 62 90 63 89 35 75 56 4 15 51 85 74 60 96 83 6 0 18 91 98 80 52 50 32 83 49 74 75 42 12 77 56 54 
92 46 89 67 2 45 35 53 83 61 65 79 44 71 31 14 62 81 94 66 31 27 50 81 53 77 75 17 54 32 71 98 78 13 17 80 58 4 85 93 65 50 24 61 73 56 75 87 37 70 54 69 49 56 2 54 33 29 23 39 61 94 37 39 59 6 71 70 11 8 63 76 10 88 38 83 44 65 23 81 35 29 2 36 85 56 90 70 86 65 61 99 12 50 91 71 56 62 93 67 23 57 96 33 97 86 69 93 3 92 74 91 73 29 27 10 85 70 80 23 35 41 23 47 43 66 71 99 80 64 19 3 73 67 37 22 5 58 15 8 2 90 99 75 71 27 85 8 49 17 32 36 58 7 84 1 73 7 52 53 23 71 57 49 90 46 71 95 4 87 4 6 29 3 33 0 82 18 8 31 35 92 20 45 99 56 98 24 63 50 78 38 74 87 87 64 33 59 60 89 46 64 47 75 19 80 75 2 50 83 85 85 76 5 82 27 13 80 52 76 30 82 15 56 69 2 21 54 61 33 95 59 49 42 34 68 74 61 22 24 45 60 61 73 17 43 52 31 23 4 7 5 38 74 62 7 
29 35 13 42 20 8 2 69 50 36 89 76 98 12 0 95 72 61 20 89 4 24 20 79 81 80 85 19 54 99 27 35 86 40 78 6 49 80 27 51 16 16 28 66 28 80 13 52 94 85 94 98 10 66 30 91 46 15 10 53 66 89 88 52 82 66 10 83 98 37 34 67 53 14 33 34 47 99 86 41 84 32 91 94 99 21 37 97 88 48 2 54 89 91 58 71 9 68 54 8 5 41 75 11 7 60 45 54 11 83 47 96 16 39 42 67 12 80 64 1 80 67 7 21 10 66 93 71 86 99 31 44 92 58 55 0 71 0 6 82 35 54 78 51 45 73 70 57 53 35 58 85 54 18 6 16 84 51 39 22 51 23 66 95 81 73 95 52 73 54 35 61 60 65 12 5 38 83 62 43 70 73 28 76 91 87 44 27 38 35 49 41 58 68 37 40 41 84 44 67 38 31 28 98 97 92 55 87 27 18 31 49 43 11 25 34 98 21 61 89 57 10 30 15 30 67 7 72 4 52 39 42 83 67 93 80 11 48 20 39 18 51 88 61 62 66 47 13 87 8 2 44 71 32 12 1 
52 19 25 56 71 64 50 55 83 95 87 95 96 7 34 66 10 74 80 25 40 27 38 28 88 92 24 11 76 36 12 28 8 90 36 79 54 39 86 90 34 26 85 82 85 71 49 96 45 29 21 38 8 59 66 96 3 42 7 79 31 72 8 39 62 96 70 68 87 57 58 22 35 95 4 20 18 5 16 16 34 89 54 95 0 72 91 3 14 51 83 97 75 43 36 37 91 7 57 79 16 68 1 3 15 57 23 34 15 92 50 1 81 4 96 34 28 40 37 42 91 20 92 66 15 28 55 7 87 64 86 55 32 39 58 48 48 34 34 63 26 84 65 59 40 13 93 20 53 83 14 44 55 6 62 71 35 17 78 74 34 16 82 66 55 92 66 55 26 0 19 4 36 36 64 28 1 9 48 55 92 63 51 48 69 14 19 56 83 49 83 17 65 65 36 72 57 2 27 36 55 98 40 91 86 4 72 88 66 20 43 58 35 94 58 57 60 77 13 44 78 48 61 95 13 49 67 23 52 47 59 7 45 99 50 84 56 74 72 22 95 67 32 82 13 91 39 74 20 5 70 99 53 83 94 67 
33 14 42 85 61 1 44 58 52 46 42 8 21 66 82 68 33 15 50 99 6 90 73 26 95 43 25 0 26 72 19 59 86 61 96 99 14 92 9 67 39 4 75 12 70 58 80 56 73 82 55 31 24 80 57 71 75 35 72 1 7 91 13 45 5 61 44 19 54 53 86 45 9 14 57 80 24 89 88 49 23 95 80 48 27 37 71 2 72 43 3 31 87 68 76 92 30 72 11 84 78 50 29 87 64 38 19 88 79 59 37 2 54 69 2 81 6 74 35 31 69 91 14 56 59 91 0 41 15 64 25 93 14 6 81 30 96 52 18 75 12 7 30 18 76 32 52 34 58 87 17 28 78 32 36 90 75 89 31 90 53 9 36 19 15 69 49 64 21 19 91 33 78 21 52 6 6 4 92 16 43 10 44 22 94 33 12 21 22 43 11 27 4 99 98 20 68 47 36 90 18 27 75 48 1 79 54 59 35 46 75 79 8 72 1 2 5 65 23 79 60 87 58 65 86 56 37 55 55 25 97 73 4 72 73 57 52 27 16 87 25 44 66 34 16 19 88 73 36 64 4 49 51 62 14 89 
18 3 96 73 28 93 98 32 18 71 90 70 50 58 9 75 2 28 61 70 47 50 95 36 14 99 85 17 61 51 58 31 6 55 4 86 0 54 18 18 25 60 40 75 71 50 3 25 78 64 48 77 14 43 13 80 43 50 97 56 53 56 88 59 63 92 45 63 99 16 82 76 28 74 4 99 24 7 77 54 71 25 32 38 68 97 18 11 0 68 68 53 76 8 13 39 52 10 54 51 26 88 28 55 63 32 6 87 39 83 94 62 60 78 52 29 75 71 92 27 91 12 81 67 20 46 58 73 56 12 24 83 1 4 90 16 36 96 3 27 32 49 90 92 27 42 73 3 65 66 30 8 30 63 27 51 9 37 76 66 50 0 1 3 57 91 19 93 39 74 73 71 24 15 16 51 9 89 6 75 7 89 35 38 4 63 41 14 0 17 32 2 69 85 57 26 28 28 72 67 3 45 91 79 60 59 82 21 0 41 96 60 30 84 98 86 47 91 52 99 60 36 54 29 21 11 8 49 40 32 69 95 29 12 74 41 71 56 62 23 97 11 83 79 95 33 18 94 24 70 93 84 7 47 66 28 
11 26 30 51 10 51 46 39 63 20 80 86 28 94 9 78 5 93 9 52 26 27 46 51 98 92 87 5 91 5 85 2 83 67 53 93 18 99 84 81 71 16 19 52 11 29 82 68 22 91 21 48 71 67 51 21 59 91 78 3 48 63 5 84 83 59 77 1 10 62 35 34 30 54 86 41 83 20 10 57 11 31 58 34 50 61 55 62 4 33 65 53 49 70 37 32 81 66 85 92 80 20 78 11 27 16 52 62 36 14 20 47 97 30 34 48 91 89 62 96 75 27 49 24 49 38 8 31 4 93 75 37 66 5 48 93 21 52 7 57 67 27 56 64 9 90 64 1 32 26 97 7 5 98 83 7 88 43 38 44 36 65 81 54 70 29 47 91 34 7 0 1 34 56 17 44 47 82 97 79 60 46 38 18 96 73 25 84 16 15 80 4 80 62 59 2 43 58 45 77 65 45 30 52 1 48 48 0 82 45 31 94 43 21 12 39 94 37 75 62 52 55 67 84 69 78 38 65 88 35 94 54 80 25 58 34 25 6 86 7 3 70 1 46 91 66 37 38 3 64 0 8 71 19 44 41 
97 83 58 86 70 52 92 51 77 50 37 2 56 75 61 11 45 15 9 37 81 98 27 36 62 27 96 33 47 41 74 96 76 32 34 46 85 26 49 14 76 38 69 84 14 30 47 59 45 56 48 78 54 27 15 16 55 11 2 54 4 76 2 80 61 37 79 98 63 28 64 92 67 33 76 33 16 76 44 13 32 93 92 39 20 59 7 27 22 9 33 27 38 36 59 51 73 38 49 36 19 65 80 38 99 9 71 15 85 15 28 69 60 72 8 33 31 68 60 54 77 94 33 67 82 92 18 55 83 19 43 2 85 24 40 36 33 11 51 18 26 31 87 39 56 48 72 87 16 32 93 45 78 26 13 60 19 83 67 2 3 11 56 88 87 96 24 20 59 27 90 37 10 29 76 66 29 48 6 97 33 99 43 63 26 8 76 97 91 95 51 46 6 59 34 93 7 10 65 66 89 55 55 0 37 84 18 66 32 24 64 17 76 59 33 54 67 61 3 10 56 54 57 15 65 43 60 72 6 26 90 95 33 45 95 22 29 66 89 14 90 5 83 18 64 68 72 83 29 75 45 86 81 54 1 46 
98 13 70 4 39 60 51 25 58 99 47 39 65 88 5 7 93 89 26 57 57 50 92 87 26 38 25 59 92 78 58 42 91 80 98 83 41 50 8 51 49 7 90 14 96 96 73 89 37 51 99 46 2 91 85 80 29 10 39 74 40 49 16 32 30 15 67 23 65 75 74 66 34 16 80 30 64 5 72 53 57 71 0 59 14 85 39 96 48 30 70 88 32 86 72 14 53 39 37 18 66 63 84 1 31 16 83 96 22 55 1 31 78 1 90 93 39 81 89 39 63 11 27 47 97 52 61 51 43 50 21 10 13 58 63 97 74 46 45 48 54 46 79 32 48 21 77 39 54 66 78 70 29 57 17 27 61 31 30 5 81 3 15 47 61 30 44 88 76 89 36 30 35 68 15 35 41 92 26 96 11 4 18 40 14 87 19 75 18 1 80 52 5 47 99 66 77 95 54 6 84 43 36 71 63 51 59 4 96 85 52 7 42 70 47 8 58 19 83 76 20 64 80 25 63 31 44 41 26 50 47 62 93 35 86 8 39 45 13 35 82 65 94 76 36 41 84 46 60 68 22 81 84 55 58 99 
86 2 40 13 5 39 75 50 27 13 59 18 10 72 5 93 37 99 21 25 40 6 71 53 26 46 86 62 1 44 61 87 99 54 52 56 45 80 6 24 93 65 42 4 89 47 49 27 46 22 4 39 80 28 44 6 74 30 20 27 26 34 66 77 88 19 33 85 51 40 10 96 57 4 52 47 52 1 26 50 24 30 89 4 58 33 63 84 15 35 11 42 69 78 71 9 49 5 47 0 97 9 48 54 13 1 1 17 2 27 68 78 58 9 35 68 95 50 53 10 85 16 4 7 94 76 68 95 33 67 47 30 76 96 84 90 97 86 7 51 65 27 30 75 37 17 44 32 19 49 94 56 65 99 63 60 27 84 7 60 51 55 42 28 51 26 70 0 64 77 51 30 57 33 5 94 50 1 78 21 50 24 78 16 75 41 28 2 77 35 14 29 90 56 9 93 35 79 93 99 8 97 81 65 30 39 11 33 40 41 54 43 66 32 59 93 26 87 48 3 74 62 84 17 71 93 10 58 24 56 57 33 53 91 50 83 82 62 68 22 55 75 65 21 7 76 67 33 15 15 89 90 77 73 7 0 
19 69 58 43 25 68 28 78 11 79 14 93 93 34 67 48 9 85 22 17 61 89 2 77 4 43 19 33 69 26 34 88 95 44 83 21 64 12 51 75 43 17 68 36 52 36 84 61 73 6 30 34 47 33 63 51 76 82 85 45 60 71 85 56 67 69 29 32 33 32 7 76 50 28 12 54 16 48 15 89 55 46 23 2 31 39 6 59 21 43 57 82 66 42 90 33 63 71 65 96 3 25 72 5 53 36 59 69 85 27 58 92 25 33 46 56 72 52 15 46 95 72 28 13 67 70 47 30 41 64 27 96 41 51 54 94 88 65 15 25 92 25 17 17 59 63 25 83 68 41 29 15 65 9 29 32 79 76 63 72 92 42 21 34 93 27 80 33 92 48 58 37 73 75 6 84 91 84 20 59 25 49 74 42 59 3 75 90 31 90 15 76 32 88 62 77 15 42 11 59 42 21 96 16 49 55 52 40 39 24 51 16 74 25 58 85 81 85 27 64 27 42 40 59 30 2 89 97 97 52 57 39 73 5 7 22 60 60 62 51 36 13 19 10 91 78 47 72 15 27 36 43 21 29 54 52 
31 95 1 28 47 58 68 21 64 75 43 76 87 58 80 24 23 99 86 66 77 86 38 45 13 27 40 34 56 46 38 39 42 40 68 89 50 88 62 66 15 58 43 55 16 23 31 91 22 69 58 52 55 48 49 20 75 41 7 83 87 97 23 81 37 43 23 40 83 85 6 98 43 1 53 11 24 36 3 99 6 13 3 61 61 52 34 89 93 41 24 32 38 99 14 28 42 37 68 77 74 26 76 70 28 81 81 4 18 36 3 24 49 58 37 63 62 23 52 55 64 28 40 55 28 6 35 22 95 55 0 69 81 76 39 61 9 73 66 27 9 21 3 11 80 93 74 94 16 78 50 33 6 42 40 86 48 75 9 43 82 9 64 63 37 4 77 46 77 43 26 38 16 81 49 48 26 23 43 95 53 45 28 12 87 20 98 87 47 7 82 29 16 46 92 5 50 69 52 79 64 30 18 33 11 19 81 90 95 76 85 48 21 65 60 60 85 59 47 32 18 29 13 35 28 57 92 78 79 44 10 43 26 80 28 90 99 10 80 94 86 65 43 60 82 55 72 19 66 20 3 85 1 16 72 29 
73 64 60 52 61 22 48 87 2 76 29 53 38 9 48 77 26 43 37 8 98 9 27 17 81 30 2 35 98 74 16 72 90 28 24 51 2 24 91 4 1 20 58 39 82 58 16 8 1 5 69 51 67 48 68 0 79 22 87 77 48 56 1 39 36 26 42 39 2 33 95 3 6 5 95 88 63 63 96 16 21 65 68 88 14 88 40 45 11 80 74 59 36 76 50 72 54 93 63 56 78 59 12 84 64 7 72 80 70 21 96 91 38 16 31 4 57 24 49 20 4 76 31 92 4 82 16 58 27 80 66 5 39 78 90 55 37 14 35 8 35 84 51 74 0 35 78 9 59 80 29 15 56 61 7 60 43 23 70 70 3 36 75 94 67 17 50 4 32 37 64 19 21 68 45 74 3 24 83 14 56 13 81 64 74 88 24 69 63 46 39 19 34 66 13 1 36 15 58 20 53 74 39 74 42 85 48 97 61 32 63 17 97 44 33 71 84 57 40 48 55 31 67 89 49 32 43 85 0 53 57 53 27 49 79 22 34 80 19 47 64 35 16 61 79 49 84 64 58 76 12 13 7 31 54 8 
15 49 46 67 2 3 72 30 52 52 4 38 84 75 37 48 10 53 61 90 54 45 54 64 21 18 77 80 1 84 40 68 33 86 36 36 90 8 18 94 12 74 33 48 49 22 96 60 76 9 50 82 54 56 47 27 26 76 59 79 60 0 99 46 86 35 34 28 96 52 75 60 78 60 9 27 82 57 87 10 67 89 93 73 97 40 1 75 68 12 54 29 12 54 27 51 41 61 31 89 65 6 2 43 66 11 70 1 20 10 11 87 99 4 13 49 96 14 24 17 26 79 98 91 85 25 94 78 86 25 68 51 84 70 94 2 33 16 3 53 26 15 93 78 71 6 27 20 72 3 37 50 82 35 41 19 60 87 98 98 13 18 49 97 88 95 99 73 11 55 78 38 70 71 68 93 29 47 13 1 50 2 4 85 37 97 4 49 85 54 47 98 72 48 47 60 43 98 85 7 53 64 97 75 87 65 69 17 12 34 70 62 37 74 47 26 72 4 76 9 58 75 7 31 24 6 43 19 4 29 26 58 45 23 33 32 88 54 1 52 89 24 15 78 98 14 4 22 18 32 31 29 8 90 12 32 
96 55 51 1 36 78 11 33 53 44 66 42 51 19 46 40 43 61 70 94 28 74 16 98 7 0 27 67 90 39 99 39 47 2 92 35 32 3 69 86 99 87 80 50 6 26 42 2 40 12 96 20 39 64 18 46 64 46 13 7 37 64 98 36 18 90 72 3 93 41 41 92 28 73 95 86 99 37 88 91 2 84 11 41 49 82 39 65 80 4 24 17 20 22 54 38 12 26 93 5 19 34 50 47 7 45 33 59 34 74 50 88 58 14 29 59 96 68 77 76 24 1 45 44 24 51 35 88 77 28 46 48 15 96 95 22 93 81 81 79 55 84 68 65 50 49 25 46 70 2 74 94 3 19 91 79 71 26 20 0 6 66 49 21 14 96 96 59 77 29 38 84 65 58 50 15 8 75 13 30 29 39 24 84 59 15 16 82 93 36 34 52 2 35 25 68 32 21 27 61 51 17 46 16 76 48 84 36 75 97 66 4 37 42 40 48 10 56 82 55 92 68 7 46 4 33 14 88 6 41 49 57 59 47 26 87 47 10 75 22 59 93 78 48 35 19 96 97 75 30 53 20 99 12 66 3 
97 81 91 4 74 92 13 85 40 39 72 39 1 99 62 61 92 40 9 80 59 58 29 87 88 34 7 87 47 73 42 44 6 33 0 81 78 14 66 70 53 91 9 7 90 71 68 35 64 29 67 75 87 96 62 28 31 21 15 78 47 10 74 5 95 75 86 73 41 5 43 46 48 5 53 38 76 21 25 92 3 92 68 90 89 82 18 72 56 86 2 55 96 76 60 91 3 47 17 96 4 60 43 52 17 96 42 94 70 68 38 73 12 58 15 53 93 86 25 49 72 27 4 20 56 64 11 11 63 80 8 67 93 51 71 10 99 14 56 69 34 95 94 46 53 10 0 46 96 25 47 20 5 3 40 61 68 3 72 83 84 80 3 77 83 74 87 83 40 44 52 74 91 99 73 96 9 25 43 57 2 42 77 7 46 69 68 66 72 41 49 56 73 52 85 57 27 73 40 67 69 44 94 60 43 67 56 4 44 51 13 46 46 42 54 92 11 22 58 84 15 59 92 41 12 30 98 91 55 90 10 24 34 4 36 30 23 44 86 67 48 52 66 94 94 20 38 58 94 48 94 10 7 86 51 19 
16 1 10 23 91 21 47 77 77 35 59 53 80 98 72 80 50 38 26 96 58 64 54 5 12 48 15 19 87 18 91 55 19 53 79 62 74 78 91 4 14 51 9 46 49 81 26 51 72 52 47 82 68 2 87 80 2 54 51 89 72 42 45 43 96 76 57 22 54 49 78 68 52 87 14 1 21 92 4 93 44 51 27 12 5 15 44 8 69 96 49 94 90 94 89 86 70 99 61 25 48 39 45 0 27 12 53 0 4 57 45 1 60 72 65 66 87 10 26 9 58 75 55 48 22 96 87 92 95 48 69 95 39 67 47 18 79 0 18 83 9 63 84 70 36 2 88 75 12 14 36 22 89 43 22 11 40 9 56 87 9 77 83 49 44 30 67 75 83 38 59 44 1 95 14 89 97 2 17 61 68 5 35 10 49 58 73 89 19 81 28 29 59 11 30 55 94 49 31 29 87 42 73 41 37 40 82 87 94 51 48 63 57 84 73 58 94 98 47 13 80 27 94 91 91 76 46 85 26 29 66 65 23 91 58 61 31 41 0 26 44 48 41 1 84 66 59 78 64 58 44 44 86 90 35 29 
67 34 14 45 15 32 10 39 23 21 52 55 62 52 33 58 0 74 60 37 40 71 67 56 82 63 53 20 54 88 49 21 74 15 66 90 47 28 29 70 49 81 77 63 33 10 22 85 36 34 74 28 57 94 85 39 57 38 59 11 78 60 84 53 75 2 95 74 31 76 97 32 9 74 96 94 37 70 31 73 4 6 2 61 52 39 53 9 29 64 73 7 25 57 12 52 12 59 27 43 35 24 27 44 98 23 90 87 93 22 61 49 80 15 63 32 54 16 93 83 80 66 90 57 76 55 10 88 14 89 83 50 13 10 46 63 86 37 51 31 11 64 81 91 79 44 75 33 12 68 16 44 35 58 2 63 65 64 51 80 53 86 82 18 96 80 33 82 69 84 14 80 48 47 23 27 43 98 12 55 67 80 99 54 91 53 69 56 17 20 36 22 58 70 40 54 51 74 89 20 10 55 1 11 2 24 90 45 75 3 52 94 83 3 48 74 57 17 83 26 89 19 49 99 90 41 53 41 67 94 13 78 49 14 89 3 91 79 0 18 34 52 12 70 8 12 96 65 81 79 43 22 51 44 21 41 
38 26 34 5 21 99 83 70 66 24 74 9 56 26 27 42 79 39 12 87 51 61 4 84 40 99 6 91 44 27 84 82 53 70 39 74 70 75 97 36 99 23 45 7 49 24 50 80 63 14 19 66 75 23 50 16 75 56 59 71 35 96 53 88 66 44 15 88 19 64 76 19 87 21 78 88 45 28 21 60 43 40 26 18 16 28 86 91 36 46 62 71 42 67 12 60 11 79 49 83 43 77 2 82 99 32 70 96 61 43 9 56 84 87 26 0 16 13 43 4 11 57 76 5 24 40 65 87 19 66 70 62 44 24 44 95 57 66 43 70 10 52 78 46 40 4 98 8 17 41 12 28 98 40 33 74 80 51 61 99 69 84 13 65 60 57 12 17 76 56 39 38 60 17 36 52 22 34 60 91 75 25 20 25 65 5 99 46 8 12 97 30 48 11 95 9 20 8 26 48 16 18 86 76 35 74 29 9 8 41 1 35 66 73 60 84 30 11 82 91 76 79 21 24 90 68 33 11 28 12 11 44 82 98 73 69 24 54 79 33 95 32 20 14 5 33 50 35 44 32 78 72 11 99 49 54 
68 34 17 96 98 28 93 80 78 66 50 3 20 29 36 67 61 56 33 18 41 83 5 86 67 84 10 79 35 59 85 3 94 2 52 44 30 45 25 61 63 75 64 35 56 52 54 69 60 40 39 2 23 44 40 43 80 50 74 16 62 59 19 8 61 23 52 43 20 77 4 35 4 20 70 12 72 77 81 33 17 72 87 92 17 27 35 97 29 9 13 91 20 85 99 33 60 4 77 81 33 33 68 38 6 91 2 78 68 36 63 85 8 50 77 25 77 65 75 7 26 88 50 47 25 2 80 86 6 57 19 39 43 39 29 49 30 32 79 98 68 43 35 76 45 65 54 23 30 29 82 56 69 32 3 47 86 84 33 92 93 4 84 88 43 65 89 26 49 69 24 69 64 12 98 9 77 52 32 59 33 66 15 2 51 71 1 37 7 86 30 52 90 66 41 86 83 30 12 33 51 88 2 15 0 0 25 29 4 9 88 37 28 4 92 79 27 93 16 34 80 98 86 22 16 79 8 0 62 72 33 65 13 87 81 65 88 58 95 92 19 83 82 47 39 74 26 66 19 43 52 99 93 91 22 10 
